Number,Description,File_name,foodPic,ID,Location,Zipcode,Restaurant_Name,Offer_Delivery,Phone,Price,EatStreetAPIKey,Dietary,Type_of_meal,Genre,Class,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12
425,BBQ Chicken and Jalopeno Pizza,BBQ_Chicken_and_Jalopeno_Pizza.jpg,Schlotzsky_s/BBQ_Chicken_and_Jalopeno_Pizza.jpg,425,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100420,Meat,Lunch,Italian,Pizza,BBQ,chicken,jalapenos,onions,cheese,marinara,sauce,sourdough,mozzarella,,,
426,Beef Bacon SmokeCheesy Sandwich,Beef_Bacon_SmokeCheesy_Sandwich.jpg,Schlotzsky_s/Beef_Bacon_SmokeCheesy_Sandwich.jpg,426,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100413,Meat,Lunch,American,Sandwich,angus,roast beef,cheddar,bacon,chipotle,mayo,buns,,,,,
427,Bistro French Onion Soup,Bistro_French_Onion_Soup.jpg,Schlotzsky_s/Bistro_French_Onion_Soup.jpg,427,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100288,Meat,Lunch,American,Sandwich,french,onions,beef,broth,croutons,mozzarella,,,,,,
428,Brisketeer Mac,Brisketeer_Mac.jpg,Schlotzsky_s/Brisketeer_Mac.jpg,428,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,,,Meat,lunch,italian,pasta,cheese,mac and cheese,cheddar,brisket,cilantro,,,,,,,
429,Broccoli and Cheese Soup,Broccoli_and_Cheese_Soup.jpg,Schlotzsky_s/Broccoli_and_Cheese_Soup.jpg,429,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100289,Vegetarian,Lunch,American,Soup,broccoli,cheddar,cheese,,,,,,,,,
430,Brownie,Brownie.jpg,Schlotzsky_s/Brownie.jpg,430,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$2.00,11100478,Vegetarian,Dessert,Dessert,Dessert,chocolate,fudge,brownies,,,,,,,,,
431,California Chicken and Avocado Flatbread,California_Chicken_and_Avocado_Flatbread.jpg,Schlotzsky_s/California_Chicken_and_Avocado_Flatbread.jpg,431,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$7.50,11100429,Meat,Lunch,Italian,"bread, appetizer, pizza",flatbread,chicken,avocados,bacon,peppers,cilantro,mozzarella,cheddar,cheese,chipotle,mayo,cream sauce
432,Caprese Sandwich,Caprese_Sandwich.jpg,Schlotzsky_s/Caprese_Sandwich.jpg,432,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100410,Meat,Lunch,American,Sandwich,mozzarella,cheese,buns,tomatoes,mayo,greens,balsamic,onions,basil,pesto,glaze,
433,Chicken and Dumpling Soup,Chicken_and_Dumpling_Soup.jpg,Schlotzsky_s/Chicken_and_Dumpling_Soup.jpg,433,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100293,Meat,lunch,american,soup,chicken,broth,dumplings,carrots,celery,parsley,green onions,,,,,
434,Chicken and Wild Rice Soup,Chicken_and_Wild_Rice_Soup.jpg,Schlotzsky_s/Chicken_and_Wild_Rice_Soup.jpg,434,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100292,Meat,lunch,american,soup,chicken,rice,cream sauce,croutons,,,,,,,,
435,Chicken Bacon SmokeCheesy Sandwich,Chicken_Bacon_SmokeCheesy_Sandwich.jpg,Schlotzsky_s/Chicken_Bacon_SmokeCheesy_Sandwich.jpg,435,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100414,Meat,lunch,american,sandwich,chicken,bacon,cheddar ,cheese,chipotle ,mayo,onions,lettuce,tomatoes,sourdough,buns,
436,Chicken Caesar Salad,Chicken_Caesar_Salad.jpg,Schlotzsky_s/Chicken_Caesar_Salad.jpg,436,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.50,11100312,Meat,Lunch,American,Salad,chicken,caesar,dressing,lettuce,parmesan,cheese,garlic,croutons,,,,
437,Chipotle Shrimp Flatbread,Chipotle_Shrimp_Flatbread.jpg,Schlotzsky_s/Chipotle_Shrimp_Flatbread.jpg,437,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$7.50,11100431,Meat,lunch,italian,"bread, appetizer, pizza",shrimp,flatbread,chipotle,italian,dressing,pesto,mozzarella,cheese,jalapenos,avocados,,
438,Chocolate Chip Cookie,Chocolate_Chip_Cookie.jpg,Schlotzsky_s/Chocolate_Chip_Cookie.jpg,438,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,Vegetarian,dessert,dessert,dessert,chocolate chips,sweet,cookies,,,,,,,,,
439,Chocolate Chunk Cookie,Chocolate_Chunk_Cookie.jpg,Schlotzsky_s/Chocolate_Chunk_Cookie.jpg,439,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,Vegetarian,dessert,dessert,dessert,chocolate chips,sweet,cookies,,,,,,,,,
440,Combination Special Pizza,Combination_Special_Pizza.jpg,Schlotzsky_s/Combination_Special_Pizza.jpg,440,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100418,Meat,Lunch,Italian,Pizza,pepperoni,mozzarella,cheese,parmesan,tomatoes,pesto,sauce,portobella,mushrooms,peppers,onions,olives
441,Cranberry Apple Pecan and Chicken Salad,Cranberry_Apple_Pecan_and_Chicken_Salad.jpg,Schlotzsky_s/Cranberry_Apple_Pecan_and_Chicken_Salad.jpg,441,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.50,11100307,Meat,lunch,american,salad,chicken,goat cheese,cheese,pecans,cranberries,greens,apples,onions,garlic,croutons,dressing,
442,Deluxe Original-Style Sandwich,Deluxe_Original_Style_Sandwich.jpg,Schlotzsky_s/Deluxe_Original_Style_Sandwich.jpg,442,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100319,Meat,lunch,american,sandwich,ham,salami,cheddar,mozzarella,parmesan,olives,onions,lettuce,tomatoes,mustard,dressing,sourdough
443,Double Cheese Pizza,Double_Cheese_Pizza.jpg,Schlotzsky_s/Double_Cheese_Pizza.jpg,443,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100421,Vegetarian,Lunch,Italian,Pizza,cheese,marinara,,,,,,,,,,
444,Fiesta Chicken Sandwich,Fiesta_Chicken_Sandwich.jpg,Schlotzsky_s/Fiesta_Chicken_Sandwich.jpg,444,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100333,Meat,lunch,american,sandwich,chicken,buns,cheese,cheddar,onions,tomatoes,lettuce,feta,olives,,,
445,French Dip Sandwich,French_Dip_Sandwich.jpg,Schlotzsky_s/French_Dip_Sandwich.jpg,445,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100411,Meat,lunch,american,sandwich,french dip,buns,pretzels,onions,roast beef,beef,,,,,,
446,Fresh Kale and Grilled Chicken Salad,Fresh_Kale_and_Grilled_Chicken_Salad.jpg,Schlotzsky_s/Fresh_Kale_and_Grilled_Chicken_Salad.jpg,446,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.50,11100314,Meat,lunch,american,salad,kale,greens,chicken,tomatoes,cranberries,eggs,bread,,,,,
447,Fresh Veggie Pizza,Fresh_Veggie_Pizza.jpg,Schlotzsky_s/Fresh_Veggie_Pizza.jpg,447,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100422,Vegetarian,lunch,Italian,pizza,vegetables,cheese,onions,peppers,mushrooms,olives,,,,,,
448,Fresh Veggie Sandwich,Fresh_Veggie_Sandwich.jpg,Schlotzsky_s/Fresh_Veggie_Sandwich.jpg,448,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100385,Vegetarian,lunch,american,sandwich,vegetables,lettuce,buns,tomatoes,olives,cucumbers,onions,cheddar,cheese,,,
449,Garden Vegetable Soup,Garden_Vegetable_Soup.jpg,Schlotzsky_s/Garden_Vegetable_Soup.jpg,449,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100301,Vegan,lunch,American,soup,broth,vegetables,corn,potatoes,carrots,tomatoes,,,,,,
450,Grilled Chicken and Pesto Pizza,Grilled_Chicken_and_Pesto_Pizza.jpg,Schlotzsky_s/Grilled_Chicken_and_Pesto_Pizza.jpg,450,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100419,meat,lunch,italian,pizza,chicken,pesto,cheese,mozzarella,basil,green onions,olives,sourdough,,,,
451,Ham and Cheese Original-Style Sandwich,Ham_and_Cheese_Original_Style_Sandwich.jpg,Schlotzsky_s/Ham_and_Cheese_Original_Style_Sandwich.jpg,451,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100375,Meat,lunch,american,sandwich,ham,cheddar,buns,mozzarella,parmesan,black olives,onions,lettuce,tomatoes,mustard,dressing,sourdough
452,Loaded Baked Potato Soup,Loaded_Baked_Potato_Soup.jpg,Schlotzsky_s/Loaded_Baked_Potato_Soup.jpg,452,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100295,meat,lunch,american,soup,cream,potatoes,bacon,cheddar ,cheese,green onions,,,,,,
453,Margherita Artistan Flatbread,Margherita_Artistan_Flatbread.jpg,Schlotzsky_s/Margherita_Artistan_Flatbread.jpg,453,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$7.50,11100434,vegetarian,lunch,italian,"pizza, bread, appetizer",flatbread,tomatoes,pesto,basil,mozzarella,parmesan,cheese,balsamic,,,,
454,Oatmeal Raisin Cookie,Oatmeal_Raisin_Cookie.jpg,Schlotzsky_s/Oatmeal_Raisin_Cookie.jpg,454,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,vegetarian,dessert,dessert,dessert,cookies,oatmeal,raisins,sweet,,,,,,,,
455,Corned Beef Reuben Sandwich,Pastrami_Reuben_Sandwich.jpg,Schlotzsky_s/Pastrami_Reuben_Sandwich.jpg,455,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100365,meat,lunch,american,sandwich,corn beef,angus,beef,rye,buns,cheese,dijon ,mustard,dressing,,,
456,Pepperoni Pizza,Pepperoni_and_Double_Cheese_Pizza.jpg,Schlotzsky_s/Pepperoni_and_Double_Cheese_Pizza.jpg,456,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$6.50,11100421,meat,lunch,italian,pizza,pepperoni,cheese,mozzarella,parmesan,tomatoes,pesto,sourdough,,,,,
457,Salted Toffee Pretzel Cookie,Salted_Toffee_Pretzel_Cookie.jpg,Schlotzsky_s/Salted_Toffee_Pretzel_Cookie.jpg,457,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,vegetarian,dessert,dessert,dessert,sweet,toffee,,,,,,,,,,
458,Sicilian Sandwich,Sicilian_Sandwich.jpg,Schlotzsky_s/Sicilian_Sandwich.jpg,458,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100409,meat,lunch,american,sandwich,ham,provolone,cheese,salami,peppers,balsamic,onions,olives,pepperonconi,greens,tomatoes,buns
459,Smoked Turkey Breast Sandwich,Smoked_Turkey_Breast_Sandwich.jpg,Schlotzsky_s/Smoked_Turkey_Breast_Sandwich.jpg,459,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100400,meat,lunch,american,sandwich,turkey,mayo,lettuce,tomatoes,sourdough,buns,,,,,,
460,Sugar Cookie,Sugar_Cookie.jpg,Schlotzsky_s/Sugar_Cookie.jpg,460,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,vegetarian,dessert,dessert,dessert,sweet ,sugar,cookies,,,,,,,,,
461,The Original Sandwich,The_Original_Sandwich.jpg,Schlotzsky_s/The_Original_Sandwich.jpg,461,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100394,meat,lunch,american,sandwich,ham,buns,salami,cheddar,cheese,mozzarella,parmesan,olives,onions,lettuce,tomatoes,mustard
462,Timberline Chili,Timberline_Chili.jpg,Schlotzsky_s/Timberline_Chili.jpg,462,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100297,meat,lunch,american,"soup, appetizer",chili,ground beef,beef,beans,peppers,tomatoes,sauce,cheddar,cheese,onions,jalapenos,
463,Tomato Basil Bisque,Tomato_Basil_Soup.jpg,Schlotzsky_s/Tomato_Basil_Soup.jpg,463,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$4.50,11100298,vegetarian,lunch,american,"soup, appetizer",tomatoes,basil,cream,basil,pesto,parmesan,cheese,,,,,
464,Turkey and Guacamole Sandwich,Turkey_and_Guacamole_Sandwich.jpg,Schlotzsky_s/Turkey_and_Guacamole_Sandwich.jpg,464,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100344,meat,lunch,american,sandwich,turkey,guacamole,avocados,onions,lettuce,tomatoes,buns,,,,,
465,Turkey Avocado Cobb Salad,Turkey_Avocado_Cobb_Salad.jpg,Schlotzsky_s/Turkey_Avocado_Cobb_Salad.jpg,465,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.50,11100309,meat,lunch,american,salad,turkey,avocados,greens,bacon,goat cheese,cheese,eggs,black beans,corn,croutons,lettuce,spinach
466,Turkey Bacon Club Sandwich,Turkey_Bacon_Club_Sandwich.jpg,Schlotzsky_s/Turkey_Bacon_Club_Sandwich.jpg,466,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100325,meat,lunch,american,sandwich,turkey,bacon,buns,cheddar,mozzarella,parmesan,cheese,lettuce,tomatoes,mayo,sourdough,
467,Turkey Original-Style Sandwich,Turkey_Original_Style_Sandwich.jpg,Schlotzsky_s/Turkey_Original_Style_Sandwich.jpg,467,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$5.50,11100339,meat,lunch,american,sandwich,turkey,salami,cheddar,mozzarella,parmesan,olives,lettuce,tomatoes,onions,mayo,sourdough,buns
468,Tuscan Sandwich,Tuscan_Sandwich.jpg,Schlotzsky_s/Tuscan_Sandwich.jpg,468,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$8.00,11100408,meat,lunch,american,sandwich,turkey,bacon,provolone,swiss,cheese,chipotle,pesto,cilantro,peppers,chipotle,mayo,avocados
469,White Macadamia Nut Cookie,White_Macadamia_Nut_Cookie.jpg,Schlotzsky_s/White_Macadamia_Nut_Cookie.jpg,469,"12221 S Strangline Rd Olathe KS, 66062",66062,Schlotzsky_s,1,9137822867,$0.50,11100466,vegetarian,dessert,dessert,dessert,cookies,nuts,chocolate,sweet,macadamia,,,,,,,
470,Ants on the Tree,Ants_on_the_Tree.jpg,Sichuan_Dynasty/Ants_on_the_Tree.jpg,470,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegetarian,lunch,asian,pasta,noodles,green onions,rice,sprouts,,,,,,,,
471,Ants on the Tree,Ants_on_the_Tree1.jpg,Sichuan_Dynasty/Ants_on_the_Tree1.jpg,471,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegetarian,lunch,asian,misc,noodles,green onions,rice,sprouts,,,,,,,,
472,Beef Chow Fun,Beef_Chow_Fun.jpg,Sichuan_Dynasty/Beef_Chow_Fun.jpg,472,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,12003574,meat,lunch,asian,misc,rice,noodles,stir fry,beef,onions,scallions,bean sprouts,,,,,
473,Beef Chow Fun,Beef_Chow_Fun1.jpg,Sichuan_Dynasty/Beef_Chow_Fun1.jpg,473,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,12003574,meat,lunch,asian,misc,rice,noodles,stir fry,beef,onions,scallions,bean sprouts,,,,,
474,Bitter Gourd with Black Bean Sauce,Bitter_Gourd_with_Black_Bean_Sauce.jpg,Sichuan_Dynasty/Bitter_Gourd_with_Black_Bean_Sauce.jpg,474,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegan,lunch,asian,misc,gourd,black beans,sauce,,,,,,,,,
475,Boiling Spicy Fish,Boiling_Spicy_Fish.jpg,Sichuan_Dynasty/Boiling_Spicy_Fish.jpg,475,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$29.99,,meat,lunch,asian,meat,fish,spicy,vegetables,corn,parsley,,,,,,,
476,Bok Choy with Ground Garlic,Bok_Choy_with_Ground_Garlic.jpg,Sichuan_Dynasty/Bok_Choy_with_Ground_Garlic.jpg,476,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12003781,vegan,lunch,asian,vegetable,vegetables,bok choy,garlic,,,,,,,,,
477,Braised Beef Noodles Soup,Braised_Beef_Noodles_Soup.jpg,Sichuan_Dynasty/Braised_Beef_Noodles_Soup.jpg,477,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12004151,meat,lunch,asian,soup,braised,beef,noodles,sichuan,sauce,spicy,vegetables,broth,green onions,,,
478,Braised Pork Ribs Rice Noodles Soup,Braised_Pork_Ribs_Rice_Noodles_Soup.jpg,Sichuan_Dynasty/Braised_Pork_Ribs_Rice_Noodles_Soup.jpg,478,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12004183,meat,lunch,asian,soup,pork,braised,ribs,sichuan,sauce,spicy,vegetables,,,,,
479,Chicken Broth Wontons,Chicken_Broth_Wontons.jpg,Sichuan_Dynasty/Chicken_Broth_Wontons.jpg,479,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$5.99,12003410,meat,lunch,asian,"appetizer, soup",wontons,dumplings,broth,chicken,scallions,,,,,,,
480,Chinese Spinach,Chinese_Spinach.jpg,Sichuan_Dynasty/Chinese_Spinach.jpg,480,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegan,lunch,asian,vegetable,spinach,boiled,sauce,,,,,,,,,
481,Chinese Spinach,Chinese_Spinach1.jpg,Sichuan_Dynasty/Chinese_Spinach1.jpg,481,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,,vegan,lunch,asian,vegetable,spinach,boiled,sauce,,,,,,,,,
482,Chung King Spicy Shrimp,Chun_King_Spicy_Shrimp.jpg,Sichuan_Dynasty/Chun_King_Spicy_Shrimp.jpg,482,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,12003582,meat,lunch,asian,meat,shrimp,spicy,fried,peppers,onions,chili peppers,,,,,,
483,Chung King Spicy Chicken,Chung_King_Spicy_Chicken.jpg,Sichuan_Dynasty/Chung_King_Spicy_Chicken.jpg,483,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$11.99,12003512,meat,lunch,asian,meat,chicken,spicy,fried,peppers,onions,chili peppers,,,,,,
484,Chung King Spicy Chicken,Chung_King_Spicy_Chicken1.jpg,Sichuan_Dynasty/Chung_King_Spicy_Chicken1.jpg,484,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$11.99,12003512,meat,lunch,asian,meat,chicken,spicy,fried,peppers,onions,chili peppers,,,,,,
485,Combination Pan Fried Noodles,Combination_Pan_Fried_Noodles.jpg,Sichuan_Dynasty/Combination_Pan_Fried_Noodles.jpg,485,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,12004033,meat,lunch,asian,pasta,chicken,shrimp,beef,vegetables,noodles,sauce,broccoli,lettuce,carrots,,,
486,Combination Tofu in Casserole,Combination_Tofu_in_Casserole.jpg,Sichuan_Dynasty/Combination_Tofu_in_Casserole.jpg,486,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,12003438,vegan,lunch,asian,"soup, Substitute meat",tofu,noodles,broth,lettuce,green onions,,,,,,,
487,Crispy Roast Duck,Crispy_Roast_Duck.jpg,Sichuan_Dynasty/Crispy_Roast_Duck.jpg,487,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$14.99,12003648,meat,lunch,asian,meat,duck,roast,,,,,,,,,,
488,Crispy Tofu,Crispy_Tofu.jpg,Sichuan_Dynasty/Crispy_Tofu.jpg,488,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$6.99,12003430,vegan,lunch,asian,substitute meat,tofu,sauce,crispy,,,,,,,,,
489,Dan-Dan Noodles,Dan_Dan_Noodles.jpg,Sichuan_Dynasty/Dan_Dan_Noodles.jpg,489,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$5.99,12003419,meat,lunch,asian,pasta,noodles,pork,sesame,chilis,sauce,spicy,green onions,,,,,
490,Dan-Dan Noodles,Dan_Dan_Noodles1.jpg,Sichuan_Dynasty/Dan_Dan_Noodles1.jpg,490,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$5.99,12003419,meat,lunch,asian,pasta,noodles,pork,sesame,chilis,sauce,spicy,green onions,,,,,
491,Eggplant with Garlic Sauce,Eggplant_with_Garlic_Sauce.jpg,Sichuan_Dynasty/Eggplant_with_Garlic_Sauce.jpg,491,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,12003782,vegan,lunch,asian,vegetable,eggplant,garlic,sauce,spicy,,,,,,,,
492,Fish in Sichuan Chili Broth,Fish_in_Sichuan_Chili_Broth.jpg,Sichuan_Dynasty/Fish_in_Sichuan_Chili_Broth.jpg,492,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,,meat,lunch,asian,soup,fish,broth,sichuan,chilis,sauce,spicy,scallions,,,,,
493,Fish in Sichuan Chili Broth,Fish_in_Sichuan_Chili_Broth1.jpg,Sichuan_Dynasty/Fish_in_Sichuan_Chili_Broth1.jpg,493,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,,meat,lunch,asian,soup,fish,broth,sichuan,chilis,sauce,spicy,scallions,,,,,
494,Fish in Sichuan Chili Broth,Fish_in_Sichuan_Chili_Broth2.jpg,Sichuan_Dynasty/Fish_in_Sichuan_Chili_Broth2.jpg,494,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$13.99,,meat,lunch,asian,soup,fish,broth,sichuan,chilis,sauce,spicy,scallions,,,,,
495,Fresh Hot Pepper Chicken,Fresh_Hot_Pepper_Chicken.jpg,Sichuan_Dynasty/Fresh_Hot_Pepper_Chicken.jpg,495,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$11.99,12003519,meat,lunch,asian,meat,chicken,spicy,sauce,lettuce,onions,,,,,,,
496,Fu-Qi Sliced Beef,Fu_Qi_Sliced_Beef.jpg,Sichuan_Dynasty/Fu_Qi_Sliced_Beef.jpg,496,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$9.99,,meat,lunch,asian,meat,beef,chilis,sauce,sesame,peanuts,green onions,,,,,,
497,Garlic Fried Calamari,Garlic_Fried_Calamari.jpg,Sichuan_Dynasty/Garlic_Fried_Calamari.jpg,497,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003429,meat,lunch,asian,"meat, appetizer",garlic,fried,calamari,peppers,,,,,,,,
498,Garlic Fried Calamari,Garlic_Fried_Calamari1.jpg,Sichuan_Dynasty/Garlic_Fried_Calamari1.jpg,498,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$7.99,12003429,meat,lunch,asian,"meat, appetizer",garlic,fried,calamari,peppers,,,,,,,,
499,Garlic Pork Ribs,Garlic_Pork_Ribs.jpg,Sichuan_Dynasty/Garlic_Pork_Ribs.jpg,499,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,,meat,lunch,asian,meat,pork,garlic,sesame,peppers,onions,,,,,,,
500,Garlic Pork Ribs,Garlic_Pork_Ribs1.jpg,Sichuan_Dynasty/Garlic_Pork_Ribs1.jpg,500,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,,meat,lunch,asian,meat,pork,garlic,sesame,peppers,onions,,,,,,,
501,Gong-Bao Beef Lunch Special,Gong_Bao_Beef_Sichuan_Style.jpg,Sichuan_Dynasty/Gong_Bao_Beef_Sichuan_Style.jpg,501,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$8.99,,meat,lunch,asian,meat,beef,peanuts,peppers,cucumbers,spicy,,,,,,,
502,Gong-Bao Beef Sichuan Style,Gong_Bao_Beef_Sichuan_Style.jpg,Sichuan_Dynasty/Gong_Bao_Beef_Sichuan_Style.jpg,502,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$12.99,12003572,meat,lunch,asian,meat,beef,peanuts,peppers,cucumbers,spicy,,,,,,,
503,Gong-Bao Chicken Lunch Special,Gong_Bao_Chicken.jpg,Sichuan_Dynasty/Gong_Bao_Chicken.jpg,503,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,12003518,meat,lunch,asian,meat,chicken,peanuts,peppers,cucumbers,spicy,,,,,,,
504,Gong-Bao Chicken Sichuan Style,Gong_Bao_Chicken.jpg,Sichuan_Dynasty/Gong_Bao_Chicken.jpg,504,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,12003518,meat,lunch,asian,meat,chicken,peanuts,peppers,cucumbers,spicy,,,,,,,
505,Homestyle Tofu,Homestyle_Tofu.jpg,Sichuan_Dynasty/Homestyle_Tofu.jpg,505,"7206 West 119th Street Overland Park, 66213",66213,Sichuan_Dynasty,1,9133399378,$10.99,12003788,vegan,lunch,asian,substitute meat,tofu,vegetables,carrots,fried,sauce,,,,,,,
